frame_number,timestamp,R0,R1,R2,R3,R4,R5,R6,R7
23,766.6666666666667,3.056580295157904,2.947021284139283,0.274594925823534,3.002657400370854,3.0931137170142455,0.309271489804523,2.9057915539193004,2.846657521166266
24,800.0,3.064641744051266,2.9464396900654672,0.27698322358846256,2.9790999931707445,3.044543065181071,0.307904883532137,2.9071301101155766,2.8484451646184334
25,833.3333333333334,3.0699354864768034,2.9426894794794087,0.27804166788269197,2.967318454918008,3.0179350812054135,0.3080684620081492,2.9076897790179532,2.8472627321451194
26,866.6666666666667,3.0620922373554924,2.9467685399920986,0.2829186114553281,2.9628035824863495,3.005726258366978,0.3067601254279019,2.9076793068765836,2.8476062607607577
27,900.0,3.0485128354009348,2.951724287758622,0.29314152512518166,2.959102339992074,2.9889241731537393,0.3068976149220457,2.901667428139694,2.8449613767061326
28,933.3333333333334,3.0374858194518914,2.9562737097425233,0.3074821251109708,2.9495318335166987,2.9734929789604494,0.308573279147746,2.892895695919333,2.84103185282156
29,966.6666666666666,3.0242962157956237,2.956608117156248,0.31712536619271714,2.952013942097233,2.971883107442583,0.309893873465654,2.88934660864035,2.8390600593629305
30,1000.0,2.9496550907678527,2.941470980633137,0.3179601276028386,2.9582032632091875,2.9851496147784844,0.31525833634941236,2.885147990543702,2.8307412884587104
31,1033.3333333333335,2.9424227647510808,2.936547350496838,0.3256534506094835,2.9612571588116783,2.9941186559997894,0.31479018719683804,2.881510435482124,2.826990019924145
32,1066.6666666666667,2.9888322507827483,2.9424541846034074,0.31987461274493506,2.9744486497892395,3.002775209498702,0.3231831703414156,2.8740924628966797,2.8177357022606957
33,1100.0,3.111679354118229,2.9716194745388145,0.3336554471820592,2.976360522483166,2.996562189467574,0.32542895069387473,2.8764833545825823,2.823164269623864
34,1133.3333333333333,3.129893484895933,3.0385625751825316,0.359921132782034,2.9852562656851878,2.9964926990123137,0.3365617237905168,2.876218556748798,2.8221082762535192
35,1166.6666666666667,3.096769036687836,3.0301616262743343,0.3885400696450448,2.9933404490436244,2.984571905877779,0.37267864246628885,2.8949882019496394,2.8413193824779777
36,1200.0,3.068403776704235,3.036663323127652,0.47001659385668626,3.045656880430523,3.010765167776222,0.4281495275515382,2.904189861986229,2.8420198363988196
37,1233.3333333333335,2.972736985609132,3.0264683917461754,0.4797080394713318,3.069919433666394,3.0030139731629957,0.43585696203143687,2.9112664670838377,2.844331075885766
38,1266.6666666666667,2.8867994395889363,3.057571564217557,0.470315830363081,3.035389372874628,2.890560460514678,0.415302784411852,2.8823375122316737,2.8102481609568915
39,1300.0,0.8182820480557225,1.37118633821688,0.39749591491949726,3.047885889438821,2.886422365321925,0.32099060055684536,2.8576198404932662,2.797594262685557
40,1333.3333333333335,0.19186193934407567,0.01793531949490163,0.3782704416143279,3.050196846869813,2.9004247759230917,0.29443557188831726,2.8990553942675956,2.9179658791433627
41,1366.6666666666667,0.3199320149524792,0.06791225753104989,0.33006829979853525,3.058772468415257,2.9247602101777557,0.2830245383651805,2.8645628434594634,2.902902332074315
42,1400.0000000000002,0.08971287821836545,0.009680503072565762,0.32252147470559756,3.04407104570653,2.886388886174223,0.2722443194347853,2.839276405407012,2.8665160636614324
43,1433.3333333333333,0.07535567270790304,0.0028360402749044848,0.3158483253438088,3.0312929007018226,2.8824557226813248,0.2611377077927417,2.817368289566065,2.8357050765748357
44,1466.6666666666667,0.05228499040629612,0.020732464696361193,0.30963838250241105,3.0350475077304027,2.8787918734395954,0.25070296992078034,2.815609774562014,2.830201829059665
45,1500.0,0.036654506991027784,0.01953471868955423,0.30613726521283974,3.036411052834751,2.8745904496969907,0.23904307425668095,2.8146597133131954,2.8145277019023633
46,1533.3333333333335,0.03263953090179125,0.01687796314252554,0.30797255145728475,3.026508524571563,2.8748137885441687,0.24370755133466096,2.8134539443676227,2.8089531715074094
47,1566.6666666666667,0.031891649058974215,0.004175420838231018,0.30544293822666907,3.0234448891631063,2.8838516574891897,0.2523776941549694,2.8154244502068737,2.806900343175747
48,1600.0,0.027667218853106447,0.0023680002734640586,0.3066864168804276,3.0217973818676414,2.9010537915462997,0.2581798542740509,2.8245148146715717,2.817219053365928
49,1633.3333333333333,0.02445647100241502,0.0072641611650815004,0.3066870720402719,3.020477904309964,2.9103539246270382,0.26163985191883865,2.830184342860455,2.823981067080363
50,1666.6666666666667,0.02623515961422409,0.01392986125579792,0.3011436563529071,3.0208571626283347,2.917752496008408,0.26672385236663915,2.839708708672533,2.8351948723559044
51,1700.0000000000002,0.04621423904278818,0.013474957578661352,0.3008483270150918,3.014240502887082,2.9246917277659703,0.28510936009559984,2.8272386094325257,2.801614678111906
52,1733.3333333333335,0.054442770088805326,0.01581843310669179,0.29506233675741134,3.0108873410872583,2.9270789843371747,0.3169191110838814,2.8160919092357535,2.7913356306679717
53,1766.6666666666667,0.06331623613206339,0.028358242213390512,0.3274964225757486,3.016562057931981,2.93454268117142,0.3216076797179977,2.818561802082291,2.816077700888119
54,1800.0,0.222033009709582,0.10633417357040398,0.3491088494158166,3.0240311386079126,2.956336751513952,0.3090672038067475,2.8293917131692283,2.822447978469843
55,1833.3333333333335,0.27417751475822655,0.12149648941555198,0.3592327880948363,3.036388866389849,2.977424566219728,0.3092942290399402,2.8334216008477893,2.825095987215006
56,1866.6666666666667,0.33875131455455154,0.21190677094287885,0.35870221300499516,3.043905606422972,2.997915678968675,0.3043313174401998,2.8326844711771226,2.8164370072062397
57,1900.0000000000002,0.4194013743300918,0.25205441458628197,0.3594992410140751,3.071728748091166,3.036021577681924,0.2860586995494191,2.857535276984349,2.8100254825074686
58,1933.3333333333333,0.45820244864168375,0.4002784677589499,0.4016744615034616,3.0876744403220973,3.0563845044514273,0.26921363994548064,2.875748136068916,2.8141876692570933
59,1966.6666666666667,0.5024289478797695,0.48178021195880244,0.41186209606026286,3.098323758835912,3.0638507446723966,0.23696109158530632,2.8402107875849554,2.7959030250582324
60,2000.0,0.5633054021503704,0.3988875297108401,0.4054522518167052,3.047400518293141,2.9072860669890543,0.2058242261663044,2.7478641698974955,2.7281110633256125
61,2033.3333333333333,0.5297709201247737,0.36558924710493085,0.4134626077354374,3.066342475225513,2.9174754046441302,0.21169907034382568,2.725451938086999,2.701700634382895
62,2066.666666666667,0.5679024665679466,0.30888277182968765,0.4259467365907893,3.088951373201939,2.927022126220271,0.23792162608746178,2.752687351778136,2.767732768687962
63,2100.0,0.4426368412565866,0.2682355926532791,0.47146348204427485,3.0772707241099355,2.8696954683944087,0.24572156643776927,2.7917849474045777,2.807910885738758
64,2133.3333333333335,0.3823750994315857,0.16569965679960472,0.4808930629988812,3.0648714768410534,2.844045675224592,0.21800008007820845,2.826297816393698,2.907469963108294
65,2166.666666666667,0.2674013347639493,0.15113491758038947,0.5212838324194619,3.0322785796275915,2.7664210437531755,0.24394568236944839,2.83055741292577,2.9380975264625055
66,2200.0,0.08757084189333644,0.13724138038645228,0.6965978264209592,3.057519141519396,2.805199372180379,0.23750026420334303,2.84576720403027,2.9831015440891906
67,2233.3333333333335,0.03067894527600017,0.14013263830471637,0.7753850020462857,3.0773619424237455,2.8271821442136016,0.23278071694773797,2.8331335808258165,2.9874937027334614
68,2266.6666666666665,0.04081484304180318,0.11452220845543021,0.8747361584009403,3.1315011839992892,2.9440980721631425,0.20382921579645696,2.830289737785452,2.985070807351389
69,2300.0000000000005,0.12138027796271661,0.10739091898515749,0.8553416805448366,3.141158756593649,2.972707308704734,0.2057146226534533,2.880157443206711,3.1258326687622975
70,2333.3333333333335,0.18046024541376013,0.07177353500451752,0.877309513359736,3.1008024848518696,3.0041482846060203,0.1662062585220943,2.8814641704077553,3.130982890229417
71,2366.6666666666665,0.30524911917979436,0.04065259918896048,0.9539519031528111,3.083334925094845,3.0099092869234307,0.09377603102320495,2.8445532979521397,3.1106086907120427
72,2400.0,0.4813114213082447,0.01267805149664196,1.0525095870023575,3.0781127152911165,3.0072476071725083,0.11769706048916247,2.8362365594291994,3.079886550997352
73,2433.3333333333335,0.44383775165125583,0.004074922663707366,1.0422101801441381,3.074753961194371,3.0087958548110922,0.11711845522523179,2.829334943109849,3.0769451821176523
74,2466.666666666667,0.4539339711582662,0.029210208895826505,1.0458754633462912,3.0261685127123443,3.089128936897911,0.09423175416100775,2.8282469781322463,3.0742639685525086
75,2500.0,0.4302344527864033,0.02119312332020961,1.0307763381671857,3.035818245616959,3.06393948192187,0.021287676332272923,2.8420062682614424,3.135748182400208
76,2533.3333333333335,0.33592935627481624,0.037927000358180335,0.9403676708040086,3.0319947384885673,3.0766114587662723,0.0060275000702735655,2.842841927850774,3.0891833340258095
77,2566.666666666667,0.3703657467856194,0.03966322340952077,0.9334963849670641,3.0532335323322397,3.0435220565129,0.0199247242977511,2.8050859929329808,3.131169639316896
78,2600.0,0.36030393371110364,0.033866333084708496,0.933464060593014,3.08607003056695,3.0318033620398657,0.14956697188748916,2.813996564303762,3.0832730658502423
79,2633.3333333333335,0.3516569958969734,0.03602055486499832,0.9278084467465773,3.102816411218067,3.026854042630737,0.18478265326762272,2.8216359683889096,3.0640123789630733
80,2666.666666666667,0.318052331979549,0.054244427906010716,0.9069193973695749,3.109888599701522,3.0210817288553087,0.1924670890161124,2.8268265431559594,3.0535062102072086
81,2700.0,0.28010203410450746,0.06488884774178216,0.8944145762800656,3.1117352329004158,3.022291968278703,0.15309362991488953,2.8314875289932555,3.0633864445518353
82,2733.3333333333335,0.24426956861170396,0.04763724260036193,0.8396182625384231,3.082117726346527,3.084867061331403,0.20918998996595475,2.8377369370921155,3.090959413216913
83,2766.6666666666665,0.22286088883525215,0.040089016758700365,0.8056429881371585,3.1079632254366034,3.0407869823034495,0.2468545983167782,2.8135733836186025,3.082948069469726
84,2800.0000000000005,0.01526589488660746,0.06186688560251296,0.6120043382179831,3.1368878289055737,2.9994242806516604,0.25621561754013483,2.8384591476313603,3.055644497693445
85,2833.3333333333335,0.06067104506011456,0.05902203151752316,0.5862840334071012,3.1179615139774013,2.9571180874394853,0.24468942386145076,2.8564851985770323,3.0652099402284794
86,2866.6666666666665,0.06637941009693167,0.06255734225571277,0.5131241520576492,3.110541203723979,2.9754865399836468,0.21870158652775123,2.85761931029151,2.998095896535989
87,2900.0000000000005,0.04429703291295183,0.08046977546338821,0.440087637817442,3.1107824042598926,2.9842661286325525,0.1824935969585517,2.849871757220369,2.9249196891349025
88,2933.3333333333335,0.04915974957995736,0.08635527691609983,0.35896162520507346,3.101292268880501,2.98404224661339,0.1666790954574998,2.820433645409793,2.773895569163575
89,2966.666666666667,0.03391181338120084,0.09456782523458059,0.30932217926009875,3.099596364714151,3.00069062500028,0.1710925440643867,2.7848791849416563,2.704365337069431
90,3000.0,0.05010435216766533,0.13945034758440655,0.27323331328732126,3.075571940926893,3.0003650619532753,0.16380311212717777,2.7948875769898036,2.703158322420105
91,3033.3333333333335,0.06608209282571163,0.18906774356747152,0.23916154519860136,3.05731761164106,3.0013553244441145,0.15546413308627385,2.803489590915282,2.7207761658010314
92,3066.666666666667,0.0441249787151405,0.01652414065537049,0.23317837274533162,3.060039746779084,3.033299043400967,0.15834807471700174,2.812189209586637,2.751439486509107
93,3100.0,0.04380289012175353,0.032961867493541935,0.23817563846263645,3.0544227867355938,3.0525597771567576,0.15545963292868584,2.8398580762245174,2.763375678435074
94,3133.3333333333335,0.018335318869639756,0.05559196310892997,0.23396326673660364,3.050384844019752,3.066924234486918,0.16777132323549432,2.849522296973709,2.78551664273034
95,3166.666666666667,0.03272199333173789,0.05628205338885752,0.23792188066299721,3.0684351824283578,3.094092541918294,0.17053454322130668,2.8529640947232666,2.7590950711611506
96,3200.0,0.014885483079517287,0.08243243917401283,0.27800607384792014,3.13221854134337,3.0689630203772564,0.16991692342484144,2.8208333436328967,2.7314430957799525
97,3233.3333333333335,0.040396274082185483,0.08286399961305942,0.32659883249148824,2.9759425905079997,2.8006451761011224,0.14482630498525562,3.0167591834675096,3.000219253196332
98,3266.6666666666665,0.06653341185472092,0.08460851143410338,0.3218674332206721,3.0200746991923317,2.847961936965164,0.15337632151827993,2.8601944443869414,2.8452484394525244
99,3300.0000000000005,0.05466291212842487,2.4654145470001634,0.33135458623645025,3.0848294847481417,2.923264300627718,0.16266160264240653,2.8224504734049645,2.804262225096328
100,3333.3333333333335,0.05423775736421803,0.07413908462770562,0.344999676793039,3.1267276565550044,3.016447176453636,0.15949314873136405,2.881447006523832,2.9087428131846003
101,3366.6666666666665,0.02860647743099723,1.768872242425573,0.3443157002182921,3.141448621245622,3.0199549642078773,0.1697755160839415,2.8877772936028454,2.8127692628727123
102,3400.0000000000005,0.002342526713412118,0.045059578242813765,0.3280045255964075,3.0289242103872147,3.0389528929002183,0.17154834949033718,2.756097331485861,2.5953336453208347
103,3433.3333333333335,0.038881616110910615,0.09276065316110695,0.3164631224684032,2.9637347592812677,2.922006976948766,0.17120395379582426,2.7148570482959102,2.534103621898912
104,3466.666666666667,0.05159242895787526,0.13033611589856645,0.28258807461921803,2.9540468909461977,2.8477227303544534,0.17796650127150096,2.633433234983543,2.4852792801020036
105,3500.0,0.07387537329747712,0.15315722607311674,0.20973793655362757,2.858483599656508,2.711953086610025,0.20572228967954428,2.4844938911045924,2.2967334132304495
106,3533.3333333333335,0.11324690690123466,0.1606534605761976,0.14353914216632463,2.7814134549684835,2.646751388960485,0.24772937140236892,2.4365880223077943,2.2420224636347137
107,3566.666666666667,0.11842157574006254,0.17920022841111494,0.11010106301026233,2.808810929872389,2.684129471249894,0.2743283587891675,2.473982115075172,2.258752798976968
108,3600.0,0.11581245989334753,0.1826482695811039,0.11024143867807858,2.8528786249675697,2.712129757662275,0.2553979005322397,2.6076980517849333,2.417784181229275
109,3633.3333333333335,0.13049260741409616,0.2834983814777351,0.09114438977075495,2.8528059248203115,2.688695867859326,0.24866334594210068,2.6238739112069,2.44258050484701
110,3666.666666666667,0.02939386436012306,0.23541696582356886,0.1043631052086732,2.877878800861538,2.7399080050275955,0.2531565067235365,2.6445030206462543,2.4550238570865393
111,3700.0,0.03477705086569021,0.14463300408221913,0.1392073778550644,2.942126379318021,2.878327267071434,0.22482999256590364,2.6555504337686173,2.4857758710828897
112,3733.3333333333335,0.04830833250886976,0.09932467704673965,0.21370151173650126,3.0257794953901955,3.0091890208575482,0.2167088678789765,2.702160717198129,2.5597376596716392
113,3766.666666666667,0.014640296193797751,0.07447213639444265,0.27144470917601515,3.0765587228746885,3.1132240658407015,0.1955244624856283,2.727932988853313,2.6134923290663274
114,3800.0000000000005,0.0175577060642046,0.05248802467535175,0.3132634416844837,3.0889159728298603,3.107544867231696,0.1759891402957357,2.7271732416284897,2.605546626096718
115,3833.3333333333335,0.030282385293019385,0.05879036568370605,0.3494164264909992,3.078164318354992,3.0987079538510334,0.17128017091255937,2.7366923004871198,2.6259907248056407
116,3866.6666666666665,0.023330337955025975,0.1300762085977681,0.3514590010322993,3.0672584256648134,3.0948912761037115,0.1666282838294592,2.840081194516533,2.7249746357164635
117,3900.0000000000005,0.010293418039716139,0.1498768408940689,0.33671409516245626,3.0119350930545123,2.9766603537972407,0.15868831089395516,2.815545925183972,2.7154722461484115
118,3933.3333333333335,0.034044504225441856,0.16184799851415263,0.28600616626214687,2.974924761470501,2.921099585502688,0.1725258986744029,2.855449517684592,2.78766931769858
119,3966.666666666667,0.032262293730177624,0.12688718221969744,0.2422014845685595,2.833015275859809,2.6279198386637495,0.18835126415170217,2.6125393011769438,2.4916842773219217
120,4000.0,0.016794043044070568,0.11891524026502574,0.18150968583159388,2.808956634281021,2.6103334176824804,0.24759617875246737,2.572386913983543,2.459823454338543
121,4033.333333333333,0.009031699281850276,0.09594534419380545,0.1614681271435213,2.811072403393533,2.6140091816773525,0.2812124943850689,2.5561895592848742,2.444783322457311
122,4066.6666666666665,0.012623087299597763,0.13462673282087267,0.15835027100949853,2.83008821995466,2.6470476124723494,0.2940927843499917,2.5410990804333995,2.4272883823672693
123,4100.000000000001,0.004881447234201436,0.08816090655735118,0.15296287047483376,2.8377359124976227,2.670805705213572,0.31654059131543827,2.6157949884038243,2.512452542329795
124,4133.333333333334,0.025524599479179597,0.12432653203396336,0.1302117247403266,2.855418523830985,2.725459139109052,0.3110494448536789,2.8437142814039134,2.846777571883955
125,4166.666666666667,0.03207276840657547,0.2394851828871289,0.12629039487895022,2.8891123678666757,2.7915744175265376,0.28269482712261856,2.852245172395496,2.8629172091789075
126,4200.0,0.0005524088511476258,0.1922379363127867,0.13470283260011323,2.9820768848896124,2.978441197061882,0.23005573160481899,2.8372651636473596,2.9114634460540896
127,4233.333333333333,0.03262783841145102,0.22241597306233757,0.1428212173230662,3.0065536990828514,3.0260859407588256,0.210880922415606,2.845474629547923,2.9392945662990297
128,4266.666666666667,0.06500409892701516,0.19728720593590116,0.19170503971475808,3.053443391768571,3.1293753700466755,0.20943593203128727,2.8085227420352457,2.8710890476949933
129,4300.0,0.057274074462708165,0.1400364451021952,0.23562751066433613,3.070227118328071,3.0864997451507334,0.1944882658974551,2.7575626011004943,2.762401103805576
130,4333.333333333334,0.02191995098149874,0.19128871995989155,0.27499594024494445,3.087599701733115,3.0368808432142536,0.1913461199648455,2.7820325480838055,2.781532410479242
131,4366.666666666667,0.06067659124374925,0.18899710633955072,0.28522624916948053,3.131674023506837,2.9463941755741208,0.17650416021133092,2.89394801438071,2.928629671326431
132,4400.0,0.03635114850491685,0.19041398896725778,0.30307815640390845,3.073554730205417,3.064252224714007,0.16640248017876497,2.996022903349059,3.0449951140271305
133,4433.333333333334,0.068008307273661,0.19488243058301852,0.3102578767900814,3.033579812805052,3.1200721429651956,0.16922346488751014,3.0773598691027226,3.121488683971413
134,4466.666666666667,0.050754564365493575,0.21886743773251782,0.3060540534423714,3.033694417188459,3.140130286784068,0.1803040784912917,3.0211516360584874,3.1171361091082983
135,4500.0,0.027666067323424595,0.01748364867730555,0.29904064053093016,3.0415639593921218,3.120009286046068,0.2010193116696939,3.003630326581659,3.0940114645340535
136,4533.333333333333,0.011518202808598122,0.032755443963655324,0.2756926728659715,2.998560636834838,3.059308202223253,0.23862593068053906,2.984823921696961,3.0699244375375305
137,4566.666666666667,0.016384422561508433,0.003792906378065402,0.2720585678198893,2.9914805694499687,3.024494840537182,0.24863696315377634,2.944212081260348,3.0610161136486123
138,4600.000000000001,0.029885616355958714,0.043816268865760295,0.2637418984880674,2.9796568014816813,3.0162709004830783,0.25266715095577696,2.903581307685894,3.039180663513391
139,4633.333333333334,0.05227761079827803,0.05399048043338168,0.24928696326208033,2.9796232668388223,3.0084781683800843,0.24034697838159533,2.8932719675006666,3.020101540800573
140,4666.666666666667,0.0691512243610069,0.10706060113608669,0.24939070452433168,2.9974771226582395,3.015162410193351,0.21633473075916138,2.875401955737975,3.018939155223813
141,4700.0,0.09505572719645425,0.054883712623540075,0.23581460816454325,3.023234704771023,3.0728591251303476,0.21280604915255788,2.888697376589084,3.029526926062788
142,4733.333333333333,0.17542658147635679,0.022064198757886143,0.24210558911613472,3.042296398457717,3.130071804920098,0.19799695802390957,2.901617673757086,3.0434034941485018
143,4766.666666666667,0.22260889945417525,0.002496032033740249,0.2453807532573988,3.0073095185532543,3.1064670107589034,0.19506570626247058,2.9377206760903203,3.0605908042795615
144,4800.0,0.24270460517014214,0.03885920460065954,0.1955492082072698,3.0286214367549,3.115979324865038,0.2196158925649859,2.9699448432614886,3.0703887338238407
145,4833.333333333334,0.28560957449619884,0.049017950687654535,0.18652899403441245,3.0201605412476917,3.1209799589605027,0.22592130375689606,2.9785472450490533,3.067101937977346
146,4866.666666666667,0.3257323656733908,0.03911324626981694,0.16024470971315657,3.0121185084333417,3.1281361471453786,0.23899212068370715,2.9830545169210287,3.0601139413814793
147,4900.0,0.3554831506698782,0.026152842022191005,0.11709256557615953,2.98822160526874,3.13920957458074,0.2774240943890645,3.001173803499524,3.0443858945462234
148,4933.333333333334,0.40667185052668875,0.0014288025958928813,0.11304355523712273,2.892949827421868,3.130754246055389,0.3334431183962664,3.0090510547751284,3.0310889330008073
149,4966.666666666667,0.31873971334841716,0.03401124792036847,0.10130515627061737,2.890281733137534,3.129785302960052,0.37142151113557614,3.0136765659310343,3.000791622739265
150,5000.0,0.34305676840271954,0.09475817987456085,0.09277533626159723,2.855500696593378,3.102863279949147,0.39598732042253226,2.985200928524021,2.934121903912081
151,5033.333333333333,0.327930874459029,0.1134415590496239,0.10686831810206653,2.8323049523819295,3.029117259280189,0.40474505339340633,2.984817150087576,2.9224188455920035
152,5066.666666666667,0.3164070499658882,0.12242930611448995,0.11554000792083027,2.7538658793070803,2.9588280445619346,0.4125197508919131,3.029909550128401,3.0268059983477906
153,5100.000000000001,0.30577182714701623,0.14053313939410722,0.11074361112497783,2.6657244082788583,2.740412625195213,0.43025470067467897,2.8643907914857714,2.7889132688786966
154,5133.333333333334,0.29627026268870843,0.16717199747984793,0.005932661260952059,2.7053284488521534,2.7838206320260586,0.42670112631775625,2.935784845165891,2.8605445010381962
155,5166.666666666667,0.29235873208314744,0.17003661146886812,0.04479888953691064,2.695115487372709,2.6456975980107638,0.41901949206380196,2.9651882721524054,2.936687638315352
156,5200.0,0.37052653523618384,0.13788209430250786,0.2145095513874312,2.710495434467166,2.8640512057262435,0.43480593166793985,3.051801354134087,3.021298785924153
157,5233.333333333333,0.38886961752372673,0.10634946948023415,0.22944722411284685,2.735657021459014,2.8959346158260684,0.47161764417795765,3.1329826458148604,3.114377185502785
158,5266.666666666667,0.3734630601206727,0.11778353339690854,0.11008227134226288,2.819720936537721,3.123864040693874,0.45539339213050656,3.097297549626885,3.030754582584943
159,5300.0,0.37725500469776746,0.1341134015034016,0.022404034598163515,2.9002926767891366,3.0312392716444436,0.4427025582678173,3.096106222417131,3.0246603296164634
160,5333.333333333334,0.3233899933702157,0.11497245415083994,0.10110042112470202,2.827010093620438,3.1376734829595208,0.39676797226467514,3.065344034224831,2.9782848025070776
161,5366.666666666667,0.28854329339079804,0.10764581514538436,0.12076541087552783,2.941995950415877,3.0897723117709304,0.41800507538567294,3.022496613549063,2.9677829535975664
162,5400.0,0.25566100395914465,0.1481588370757743,0.18179470140045773,3.017325988588435,3.0324895890615102,0.38353130944290953,2.971255030608821,2.8896171557095065
163,5433.333333333334,0.23249148470749686,0.18193205323345613,0.20146166923860404,3.0306671712934414,3.0325186625562415,0.38326152916391565,2.968528832881385,2.8767891235117053
164,5466.666666666667,0.22724380495057508,0.1992971249217443,0.21086331478145423,3.0175318492012835,3.0477862454766855,0.3421047455447736,2.9902525165774607,2.9319508285478775
165,5500.0,0.2161259412307595,0.24229219255475196,0.21376218418316142,3.003650666758503,3.0958736315741735,0.28506581308844825,2.997803046053672,2.9448517280914213
166,5533.333333333333,0.1778347290811979,0.25882939116247056,0.24602902579374722,3.020280485318964,3.089761027635155,0.23981960559826096,3.003841431480051,2.9493468979847335
167,5566.666666666667,0.16269375740906572,0.3182897388992931,0.28825855773370146,3.034569784839213,3.0754265908570724,0.1594192013823976,3.016491122036808,2.999528595752366
168,5600.000000000001,0.14387728883607467,0.3373121702510363,0.30997549651811457,3.0556188539773674,3.0869191536865914,0.10763087787948479,2.9593644104176153,2.829939989056389
169,5633.333333333334,0.13405772866183988,0.3045279369934993,0.31541985755438345,3.0751489508951284,3.032892481103565,0.10063727649644698,2.9890761213958172,2.840557250166036
170,5666.666666666667,0.1069178030260129,0.32877149995858035,0.35388832342391047,3.0691947901858336,3.07430931579454,0.07479961218331015,2.9954645994310676,2.836766266321707
171,5700.0,0.08889302722942793,0.3528560216711966,0.40316291629434126,2.985276264668096,3.125068701468172,0.045381245677759634,3.0183377364258575,2.8753477940594223
172,5733.333333333333,0.09252116294152313,0.36723775067629666,0.40603997692768096,2.9320947322334763,2.9935435197803693,0.07098671742210677,2.9941674628252244,2.850938261911562
173,5766.666666666667,0.11004892108857077,0.3543842446009352,0.4010653727654352,2.933188242415789,3.055049417763749,0.08368436678115172,2.974957166619696,2.835962062821045
174,5800.000000000001,0.11784035650510938,0.3391584044701633,0.3896969517677908,2.940706902391794,3.084861198821594,0.10180142715255938,2.965999624858058,2.837929209973971
